Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:30,10h 00m,799,21 Seats available,"4.3
37",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,Non A/C Seater / Sleeper (2+1),21:15,05:00,07h 45m,699,29 Seats available,4,Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,800,13 Seats available,"3.6
74",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Arya Travels,A/C Sleeper (2+1),21:20,05:30,08h 10m,895,15 Seats available,"3.8
56",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,NON A/C Sleeper (2+1),21:30,05:00,07h 30m,799,13 Seats available,"4.0
39",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Golden Travels,A/C Sleeper (2+1),21:15,05:00,07h 45m,949,13 Seats available,"4.3
22",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
P K Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,1100,14 Seats available,"3.5
48",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
DLT BUS,A/C Sleeper (2+1),21:00,05:30,08h 30m,850,17 Seats available,"3.8
32",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:30,05:00,07h 30m,800,23 Seats available,"4.4
7",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:15,05:00,07h 45m,800,19 Seats available,"3.0
14",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:00,05:00,08h 00m,800,36 Seats available,"3.2
9",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels,A/C Sleeper (2+1),21:45,05:00,07h 15m,1100,23 Seats available,"3.8
4",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kohinoor Travels,A/C Sleeper (2+1),22:00,06:00,08h 00m,999,22 Seats available,"4.8
6",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 1183,Super Fast Non AC Seater (2+3),05:00,11:30,06h 30m,332,36 Seats available,"3.7
7",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 756,Super Fast Non AC Seater (2+3),07:15,14:35,07h 20m,332,49 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 725,Super Fast Non AC Seater (2+3),07:30,14:20,06h 50m,332,50 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 787,Super Fast Non AC Seater (2+3),07:50,15:06,07h 16m,332,38 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 3015,Super Fast Non AC Seater (2+3),09:30,17:25,07h 55m,332,47 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2004,Super Fast Non AC Seater (2+3),09:45,18:20,08h 35m,332,42 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 759,Super Fast Non AC Seater (2+3),10:25,17:35,07h 10m,332,49 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 313,Super Fast Non AC Seater (2+3),12:00,18:45,06h 45m,332,48 Seats available,"3.2
6",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1119,Super Fast Non AC Seater (2+3),12:30,20:00,07h 30m,332,47 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1891,Low Floor AC Seater 2+2,12:40,19:45,07h 05m,475,18 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1886,Low Floor AC Seater 2+2,14:30,21:20,06h 50m,475,21 Seats available,"1.4
8",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),15:45,23:00,07h 15m,332,47 Seats available,"3.7
6",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),16:05,23:20,07h 15m,332,49 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1877,Low Floor AC Seater 2+2,16:30,23:20,06h 50m,475,19 Seats available,"3.3
9",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),17:00,23:59,06h 59m,332,44 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2783,Super Express Non AC Seater Air Bus (2+2),17:30,01:00,07h 30m,386,27 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),17:40,01:25,07h 45m,341,42 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 475,Super Express Non AC Seater Air Bus (2+2),17:45,00:20,06h 35m,381,32 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 561,Super Express Non AC Seater Air Bus (2+2),18:00,01:55,07h 55m,360,18 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),18:05,23:35,05h 30m,381,13 Seats available,"1.0
4",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,01:50,07h 20m,370,31 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2996,Super Fast Non AC Seater (2+3),19:15,02:30,07h 15m,332,49 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1377,AC MULTI AXLE,19:35,02:20,06h 45m,606,13 Seats available,"2.4
4",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),19:46,02:10,06h 24m,381,27 Seats available,"4.3
5",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),20:00,03:10,07h 10m,332,50 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,03:30,07h 20m,355,48 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,02:30,06h 00m,350,14 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2985,Super Fast Non AC Seater (2+3),20:35,03:35,07h 00m,332,27 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 3550,Super Express Non AC Seater Air Bus (2+2),21:30,02:20,04h 50m,381,23 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),21:35,04:50,07h 15m,332,49 Seats available,"2.6
4",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 672,Super Fast Non AC Seater (2+3),21:50,04:15,06h 25m,332,46 Seats available,"3.0
5",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 1199,Super Express Non AC Seater Air Bus (2+2),21:55,04:05,06h 10m,381,21 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 3276,Swift Deluxe Non AC Air Bus (2+2),22:00,04:20,06h 20m,381,27 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),22:20,04:20,06h 00m,381,15 Seats available,"4.4
10",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,22:40,05:10,06h 30m,475,16 Seats available,"3.5
4",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 3531,Super Express Non AC Seater Air Bus (2+2),22:50,03:39,04h 49m,381,39 Seats available,3.5,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),23:06,05:30,06h 24m,332,43 Seats available,"4.2
10",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Madhavi Travels,A/C Sleeper (2+1),18:50,03:00,08h 10m,999,13 Seats available,"5.0
4",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Sonia Travels,A/C Seater/Sleeper (2+1),19:15,02:29,07h 14m,750,22 Seats available,4.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Ubc travels,A/C Semi Sleeper (2+2),17:30,01:00,07h 30m,700,41 Seats available,3.7,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Ubc travels,A/C Seater/Sleeper (2+1),18:00,03:00,09h 00m,900,48 Seats available,3.7,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,750,33 Seats available,"3.1
25",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:20,04:30,05h 10m,800,28 Seats available,"2.3
14",Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Sonia Travels,A/C Semi Sleeper (2+2),20:10,02:45,06h 35m,700,18 Seats available,4.2,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Holy Maria Travels,A/C Semi Sleeper (2+2),17:40,01:30,07h 50m,800,5 Seats available,3.7,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
Holy Maria Travels,A/C Semi Sleeper (2+2),18:20,02:10,07h 50m,800,40 Seats available,3.7,Kottayam to Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode
