Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
WBTC (CTC) HABRA-DIGHA via Bally - 26|12:50,Non AC Seater (2+3),12:50,17:35,04h 45m,161,36 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
WBTC (CTC) HABRA-DIGHA via Bally - 26|13:25,Non AC Seater (2+3),13:25,18:10,04h 45m,161,43 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),14:50,19:35,04h 45m,161,37 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:35,Non AC Seater (2+3),15:35,20:50,05h 15m,161,40 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
City Express,AC Seater (2+3),11:35,16:56,05h 21m,320,26 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
Satya Paribahan,A/C Seater (2+3),23:00,05:10,06h 10m,350,41 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
SANTOSH BUS SERVICE,AC Seater (2+3),11:25,16:30,05h 05m,305,23 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
Snemita Parisheba(Santosh),AC Seater (2+3),11:30,16:20,04h 50m,370,31 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
Snemita Paribahan,AC Seater (2+3),11:35,17:10,05h 35m,320,30 Seats available,,Digha to Barasat (West Bengal),https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,119,50 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,119,52 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-GARIA - DIGHA - 04:45 (DIGHA DEPOT) - 1622,Non AC Seater (2+3),04:45,00:00,19h 15m,119,52 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,119,48 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,00:00,18h 45m,110,43 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-GARIA - DIGHA - 05:20 (DIGHA DEPOT) - 1217,Non AC Seater (2+3),05:20,00:00,18h 40m,119,45 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Non AC Seater (2+3),06:00,00:00,18h 00m,110,43 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Non AC Seater (2+3),06:00,00:00,18h 00m,107,50 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Non AC Seater (2+3),06:15,00:00,17h 45m,125,10 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Non AC Seater (2+3),06:30,00:00,17h 30m,110,17 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Non AC Seater (2+3),06:30,00:00,17h 30m,119,47 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Non AC Seater (2+3),06:30,00:00,17h 30m,107,52 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-BIRATI - DIGHA - 06:00 - 904,Non AC Seater (2+3),06:45,00:00,17h 15m,110,33 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-BARUIPUR - DIGHA - 06:15 (DIGHA DEPOT) - 549,Non AC Seater (2+3),06:50,00:00,17h 10m,119,24 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Non AC Seater (2+3),07:00,00:00,17h 00m,107,52 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Non AC Seater (2+3),07:00,00:00,17h 00m,110,44 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Non AC Seater (2+3),07:15,00:00,16h 45m,125,19 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-BELGHARIA - DIGHA - A/C - 07:20 (BEL DEPOT) - 1576,AC Seater (2+2),07:20,00:00,16h 40m,210,33 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Non AC Seater (2+3),07:30,00:00,16h 30m,107,43 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Non AC Seater (2+3),07:45,00:00,16h 15m,110,38 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
Basu Travels,A/C Seater Push Back (2+3),23:30,02:55,03h 25m,289,20 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
Basu Travels,A/C Seater / Sleeper (2+2),23:59,03:00,03h 01m,599,34 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
Basu Travels,A/C Seater Push Back (2+3),23:55,02:45,02h 50m,469,21 Seats available,,Kolkata to Heria,https://www.redbus.in/bus-tickets/kolkata-to-heria
SBSTC-KARUNAMOYEE - JHARGRAM - 05:30 (JHRM DEPOT) - 954,Non AC Seater (2+3),05:30,00:00,18h 30m,150,44 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-KARUNAMOYEE - BANDWAN - VIA - KALAIKUNDA - 04:45 ( - 3800,Non AC Seater (2+3),05:40,00:00,18h 20m,141,52 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-GARIA - JHARGRAM - VIA - MIDNAPUR - 06:15 - 2215,Non AC Seater (2+3),06:15,00:00,17h 45m,161,48 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-GARIA - JHARGRAM - VIA - MIDNAPUR - 07:00 - 3803,Non AC Seater (2+3),08:25,00:00,15h 35m,142,49 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-KARUNAMOYEE - JHARGRAM - 08:00 (JHRM DEPOT) - 3818,Non AC Seater (2+3),09:25,00:00,14h 35m,142,52 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 10:30 - 2548,Non AC Seater (2+3),10:30,00:00,13h 30m,139,52 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 11:40 - 2549,Non AC Seater (2+3),11:40,00:00,12h 20m,139,52 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-KOLKATA - BELPAHARI - VIA - LODHASULI - 13:15 (JHR - 3410,Non AC Seater (2+3),13:15,00:00,10h 45m,140,52 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 16:50 - 1394,Non AC Seater (2+3),16:50,00:00,07h 10m,139,52 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
Aaranyak Travels,A/C Seater (2+3),14:50,18:50,04h 00m,180,65 Seats available,,Kolkata to Jhargram,https://www.redbus.in/bus-tickets/kolkata-to-jhargram
SBSTC-ASANSOL - BONGAON - VIA - HABRA - 09:25 (ASN DEPOT - 1350,Non AC Seater (2+3),10:35,15:05,04h 30m,180,44 Seats available,,Durgapur (West Bengal) to Habra,https://www.redbus.in/bus-tickets/durgapur-to-habra
SBSTC-DURGAPUR - HABRA - VIA - DUNLOP - 14:05 (DGP DEPOT - 243,Non AC Seater (2+3),14:05,18:35,04h 30m,180,47 Seats available,,Durgapur (West Bengal) to Habra,https://www.redbus.in/bus-tickets/durgapur-to-habra
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,18:20,03h 55m,165,41 Seats available,,Durgapur (West Bengal) to Habra,https://www.redbus.in/bus-tickets/durgapur-to-habra
