Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
UPSRTC - GRH0233,Ordinary Non AC Seater 2+3,07:30,11:41,04h 11m,262,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - ARH0118,Ordinary Non AC Seater 2+3,08:01,10:10,02h 09m,291,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - MDD0022,Ordinary Non AC Seater 2+3,08:15,12:15,04h 00m,326,36 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - HPR0776,Ordinary Non AC Seater 2+3,08:36,11:15,02h 39m,262,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - MDD0055,Rajdhani Non AC Seater 2+3,09:00,12:30,03h 30m,327,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - HPR0772,Ordinary Non AC Seater 2+3,09:12,11:45,02h 33m,288,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - HPR0048,Janrath AC Seater 2+3,09:15,13:15,04h 00m,332,48 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - MDD0059,Rajdhani Non AC Seater 2+3,10:00,13:30,03h 30m,327,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - MDD0002,Ordinary Non AC Seater 2+3,10:15,14:15,04h 00m,326,36 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - MDD0008,Ordinary Non AC Seater 2+3,11:15,15:15,04h 00m,358,36 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - MDD0032,Ordinary Non AC Seater 2+3,11:30,15:00,03h 30m,298,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - GRH0127,Ordinary Non AC Seater 2+3,12:00,16:11,04h 11m,294,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - MDD0014,Ordinary Non AC Seater 2+3,12:15,16:15,04h 00m,326,36 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - PNG0081,Ordinary Non AC Seater 2+3,12:25,16:29,04h 04m,327,52 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),06:00,08:50,02h 50m,495,33 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,03:10,04h 45m,790,31 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
International Tourist Centre,A/C Seater / Sleeper (2+2),11:45,15:30,03h 45m,699,42 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,00:30,01h 30m,391,47 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,01:50,03h 20m,629,48 Seats available,,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - BUI0005,Ordinary Non AC Seater 2+3,16:30,02:05,09h 35m,674,52 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0009,Ordinary Non AC Seater 2+3,17:30,02:30,09h 00m,674,52 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0007,Ordinary Non AC Seater 2+3,18:30,03:00,08h 30m,674,52 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0001,Ordinary Non AC Seater 2+3,19:00,04:00,09h 00m,819,36 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - CBG0139,Ordinary Non AC Seater 2+3,19:29,03:45,08h 16m,819,36 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0003,Ordinary Non AC Seater 2+3,19:30,04:00,08h 30m,674,52 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - CBG0111,Ordinary Non AC Seater 2+3,20:01,05:00,08h 59m,819,36 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),15:00,22:30,07h 30m,1139,15 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
Shri Rishabh Travels,AC Sleeper (2+1),15:00,23:23,08h 23m,1333,29 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
Krishna Travels,A/C Seater / Sleeper (2+2),14:15,23:40,09h 25m,849,59 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
Ashok Tour And Travels,AC Seater (2+2),05:00,11:00,06h 00m,649,27 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
Vinay Travels,VE A/C Seater / Sleeper (2+1),15:50,23:35,07h 45m,890,38 Seats available,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - CNT0221,Ordinary Non AC Seater 2+3,07:19,16:00,08h 41m,566,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - CNT0223,Ordinary Non AC Seater 2+3,07:59,16:40,08h 41m,566,51 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - CNT0070,Janrath AC Seater 2+3,08:28,17:00,08h 32m,582,48 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - CNT0225,Ordinary Non AC Seater 2+3,08:54,17:30,08h 36m,516,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - CNT0227,Ordinary Non AC Seater 2+3,09:09,17:50,08h 41m,516,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - CNT0232,Ordinary Non AC Seater 2+3,09:30,18:00,08h 30m,516,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - KSH0134,Ordinary Non AC Seater 2+3,09:31,20:20,10h 49m,614,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - CNT0229,Ordinary Non AC Seater 2+3,09:59,18:40,08h 41m,516,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - JNP0139,Ordinary Non AC Seater 2+3,10:15,20:15,10h 00m,614,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - KSH0116,Ordinary Non AC Seater 2+3,10:35,20:21,09h 46m,614,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - CNT0071,Janrath AC Seater 2+3,10:59,20:00,09h 01m,582,48 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - JNP0090,Ordinary Non AC Seater 2+3,11:15,20:15,09h 00m,614,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - JNP0189,Ordinary Non AC Seater 2+3,11:24,22:10,10h 46m,614,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - JNP0133,Ordinary Non AC Seater 2+3,12:00,23:30,11h 30m,614,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
UPSRTC - CHL0111,Ordinary Non AC Seater 2+3,12:00,20:00,08h 00m,516,52 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,04:30,06h 30m,584,30 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),15:10,22:30,07h 20m,450,27 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),17:40,23:59,06h 19m,1399,37 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
Sanjay Travels,AC Sleeper (2+1),19:45,01:16,05h 31m,1000,30 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,00:45,06h 45m,649,46 Seats available,,Varanasi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/varanasi-to-kanpur
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),23:40,05:10,05h 30m,899,36 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,02:20,07h 20m,799,21 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Babu Travels,A/C Seater / Sleeper (2+1),18:45,01:45,07h 00m,649,24 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Samreen Travels,AC Sleeper (2+1),19:00,01:55,06h 55m,850,22 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),19:00,02:00,07h 00m,899,24 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),18:30,02:19,07h 49m,899,26 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,15:00,23:50,08h 50m,990,33 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),16:00,00:45,08h 45m,1500,24 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Raj Ratan Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:00,04:00,05h 00m,1599,3 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),15:30,23:30,08h 00m,1500,23 Seats available,,Lucknow to Jhansi(Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-jhansi
UPSRTC - PLB0078,Ordinary Non AC Seater 2+3,07:00,15:05,08h 05m,550,51 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0435,Ordinary Non AC Seater 2+3,07:44,16:25,08h 41m,529,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - ARH0118,Ordinary Non AC Seater 2+3,08:01,17:10,09h 09m,496,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0379,Ordinary Non AC Seater 2+3,09:06,17:29,08h 23m,529,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0296,Ordinary Non AC Seater 2+3,10:01,17:20,07h 19m,529,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0004,Shatabdi AC Seater 2+2,11:00,19:00,08h 00m,708,37 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - GND0079,Ordinary Non AC Seater 2+3,12:30,19:00,06h 30m,493,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - BLP0018,Ordinary Non AC Seater 2+3,13:00,20:00,07h 00m,493,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - STD0081,Ordinary Non AC Seater 2+3,13:20,21:59,08h 39m,517,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - GND0081,Ordinary Non AC Seater 2+3,15:30,22:30,07h 00m,493,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - BLP0032,Ordinary Non AC Seater 2+3,16:01,22:30,06h 29m,493,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - SRG0226,Ordinary Non AC Seater 2+3,19:00,01:31,06h 31m,567,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0106,Rajdhani Non AC Seater 2+3,19:02,02:15,07h 13m,579,51 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0086,Rajdhani Non AC Seater 2+3,19:59,03:40,07h 41m,529,51 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0329,Ordinary Non AC Seater 2+3,22:02,04:55,06h 53m,529,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0009,Shatabdi AC Seater 2+2,22:16,05:30,07h 14m,652,35 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0318,Ordinary Non AC Seater 2+3,22:29,05:44,07h 15m,579,52 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0005,Shatabdi AC Seater 2+2,23:45,06:30,06h 45m,652,37 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,04:10,07h 30m,750,19 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
New Khaira TPT,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,550,49 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,04:15,07h 15m,400,49 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
Rahul Travels,AshokLeyland Stile A/C,21:30,03:10,05h 40m,1200,30 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
New Khaira TPT,A/C Seater / Sleeper (2+2),19:30,02:15,06h 45m,550,47 Seats available,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - BLP0072,Ordinary Non AC Seater 2+3,04:30,10:25,05h 55m,376,52 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - AYD0024,Ordinary Non AC Seater 2+3,05:30,12:30,07h 00m,381,52 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - AYD0296,Janrath AC Seater 2+3,06:05,11:35,05h 30m,437,48 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - CNT0220,Janrath AC Seater 2+3,09:29,14:52,05h 23m,441,48 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - CNT0211,Janrath AC Seater 2+3,09:30,14:53,05h 23m,441,48 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - KSH0141,Ordinary Non AC Seater 2+3,10:31,17:15,06h 44m,376,52 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - SLP0023,Ordinary Non AC Seater 2+3,13:15,20:00,06h 45m,376,52 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - AYD0002,Ordinary Non AC Seater 2+3,14:00,19:40,05h 40m,432,36 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - RPD0083,Ordinary Non AC Seater 2+3,16:10,23:40,07h 30m,513,36 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - JNP0196,Ordinary Non AC Seater 2+3,18:01,23:58,05h 57m,383,52 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - CNT0150,Ordinary Non AC Seater 2+3,19:58,01:20,05h 22m,323,52 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
UPSRTC - SLP0514,Janrath AC Seater 2+3,22:01,04:45,06h 44m,473,48 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
Singh Bus Service,A/C Seater / Sleeper (2+1),23:30,04:15,04h 45m,399,22 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
Singh Bus Service,A/C Seater / Sleeper (2+1),23:50,04:15,04h 25m,349,45 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
Singh Bus Service,A/C Seater (2+2),08:20,13:00,04h 40m,399,34 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
Shree Savariya Travels & Transport,A/C Seater/Sleeper (2+1),07:20,12:49,05h 29m,499,30 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
Singh Bus Service,A/C Seater / Sleeper (2+1),23:59,04:15,04h 16m,349,38 Seats available,,Varanasi to Ayodhya,https://www.redbus.in/bus-tickets/varanasi-to-ayodhya
